Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
10107,B003EML8PM,A210VNYAFP8ISN,LowT,0,0,5,1334620800,"Great, low-fat substitute for french fries","I discovered you can use ketchup or any other condiment - bbq sauce, mayo, mustard, etc. for a great alternative to french fries."
426759,B00213EU7I,AG0PUADP81ADK,"jc ""gluten-free""",0,0,5,1253318400,Oh my gosh delicious!,"Lucy's Cinnamon Thins are crispy, yummy and entirely too tempting! They taste like snickerdoodles,and I can't quit eating them!"
314182,B002EDIJX6,A3DPPES5U6EY2V,P. Reische,2,2,5,1317427200,YUM!!,"These cookies are delicious. Never heard of ""Mother's cookies"" until someone from California visited my work place. I found them at Amazon & ordered some. SOO glad I did. They are excellent."
259765,B0006Q98PG,A11X4R2NUJAE94,Bassman0013,2,2,5,1323475200,Outstanding!!,These are the BEST!!! Linzer Cookies I've ever had!...so delicious that Scotts Cakes has a lifetime customer here!........so fresh and tasty that I could not stop eating them...fresh ingredients and excellent price and the Super Fast Shipping makes them a Winner!.......5 Stars definitely.
368799,B001D0DMMY,A34XBAIFT02B60,travelinlight,0,0,1,1351123200,Should advertise coconut as an ingredient more prominently,"First, these should be called Mac - Coconut bars, as Coconut is the #2 ingredient and Mango is #3.  Second, lots of people don't like coconut.  I happen to be allergic to it.  Word to Amazon that if you want happy customers to make things like this more prominent.  Thanks."
431133,B001M050CA,A3LOWFPNP6SHOQ,"JJ ""JJ""",4,4,5,1235952000,Low Cal. Best price ounce per $,Yummy! Stores do not sale cans of this product- (just single serve pouches). You get far more product for your $ buying the can.  LOVE this product and only 25 cal.! (tip: I like to add a little zero cal.  sweetener) Drink up baby!!!
140901,B000UYIPZS,A27NTHPTRXB766,"Sandra L. Thornton ""typingterror""",0,0,5,1340236800,Perfect tasty snack from Amazon,What a perfect combination - pretzles and peanut butter.  It is one of the best tasting snacks I have eaten for a long time.  I like the size of the bag also.  Crunchy and salty.  I could not find anything about product that I did not like or want to change.  It is a top notch treat!
138969,B0041CIR62,A1FPQ54AIB26L0,Mike Wallace,0,1,4,1327536000,Pretty good rice noodles,"Previously, I've attempted a recipe with white rice noodles and overcooked them, which made them soggy. So I was determined not to overcook these brown rice noodles. I tried making two dishes. The first was a miso soup with brown rice noodles, which was really just broth with miso and green onions and the noodles added when it was hot. The noodles softened and puffed up, but I think I should of softened them in water and maybe rinsed them first. The broth ended up being a little starchy from the noodles, but it was pretty good.<br /><br />The noodles by themselves don't really have any flavor, they just take on the flavor of whatever dish they are in. So the rice noodles in miso probably wasn't the best idea because the mild miso flavor didn't really give the noodles much flavor. I also tried stir frying the noodles which was much better. I just soaked the noodles in hot water, for about a minute, and then drained them. They came out clear and kind of crunchy. Then I stir fried them with garlic, onion, salt, and coconut oil. I also added some vinegar and nama shoyu for flavor. These noodles came out crunchy and spicy and actually were pretty good.<br /><br />The nice thing about these noodles is they only need about a minute in warm water and then they can be fried or added to soups or other dishes, so they are fairly versatile. They are also gluten free and the brown rice noodles seem more firm than the white rice noodles. As another reviewer posted it does look like these noodles are made in Singapore."
155958,B001F2GDNK,A2GCNZU5ZZWLH9,Lexie,0,5,1,1316476800,Unpleasant Order,My dog just smells the food and walks away. We have tried wetting the food mixing tuna fish water drained from the canned tuna.<br />Just something about the content that gives the food an smell Lexie doesn't care for.<br />Our dog is thirteen years old and is spoil to one type of dry dog food.<br />We can not recommend this product.
162306,B001EYUE5C,A1UO0OMCFXQ1TG,"Robert A. Morgan ""TacoPizzaBob""",0,0,5,1344643200,Delicious,"These used to almost never be in stock.  Inventory has improved, making them more predictable.  It is a delicious flavored coffee, not too much flavor since I normally drink my coffee black.  Quite good, give it a shot!"
228774,B0058AMY10,A2OLJKXJBAYBTY,J. Day,7,9,1,1302307200,"Kettle has sold out, the chips are horrible now","Used to eat the Spicy Thai flavor all the time.  MSG makes my body unhappy and this was one of the few flavored chips that was MSG free.  Now they have changed the whole recipe and how they make them.  Instead of being real food on the ingredients like it used to be its mostly processed chemical garbage, a bunch more salt and MSG stuffed in under the label ""yeast extract"".  They removed the NO MSG from the label so they know very well what they did.<br /><br />The worst part though is that they taste horrible.  Instead of crisp, oily and full of character...say as if they were cooked in like...a kettle or something they instead have the color and uniformity of baked lays.  The Spicy Thai flavor now tastes like sour cream and onion or ranch that has gone rancid.<br /><br />What a shame, no more kettle chips for me.  It seems they are slowly moving one flavor at a time to this new cheap ingredient list and manufacturing method.  Dont be fooled into paying a premium price for these chips as they are not a premium product anymore."
246569,B002D4DY8G,A3EFSLEMHNPP6A,Senor Zoidbergo,0,0,2,1262044800,Artificial flavor...?!,"With a legendary name like Gevalia, I was disappointed to find that the coffee contains artificial flavors.  The outside packaging looks gourmet and epicurean, with gold lettering.  Unfortunately, artificial flavoring also plainly occupies the front face.<br /><br />The aroma from the coffee is quite pleasant, however, after brewing, the coffee itself is nothing to write home about.  In fact, it tasted rather bitter.<br /><br />I would not buy this item."
125496,B0001VWCV8,AE81ENB16KGTS,"IAN BRUCE-DOUGLAS ""AZLBRAX""",0,0,5,1270684800,"YES, INDEED!","These are great!  I use them to make my own Southern-style hot sauce by putting 12 whole peppers in a blender, along with red wine vinegar and some freshly ground organic salt.  Let me put it this way:  I don't buy hot sauce in the stores, anymore!"
181129,B007Y59HVM,AFD2EGO6PD3LD,J. Myers,1,2,5,1331424000,The best K cup coffee so far,I have owned a Keurig for about 2 years now and this is by far the tastiest cup of coffee I've had and I've tried LOTS. I love the little paper filter as opposed to the full plastic jacket of most K-cups. It's a keeper!
375187,B0069H08A0,A3ERLK5ELOFXFG,Carol Brundige,1,1,5,1331164800,Splendid Surprise!,"I had this on my shelf unopened for several months, picked up on a whim and forgotten until snowstorm food became boring. By itself on lettuce, arugula, green beans, sprinkled on the Rancho Gordo heirloom beans. Makes a simple salad or veggie dish a refreshing experience. Like most quality foods, you do not need as much and you are satisfied after eating them. I am a quality over quantity cook.<br /><br />I will be stocking up!"
415188,B001EQ4JFQ,A6H0BSFKAXB5X,Scooby Doo,0,0,5,1295568000,Subscriber...,"I did genuinely get a subscription to these bars. you get a full case, and its cheaper than if you were to buy at the grocery store. pretty awesome."
493929,B002QWFT5Q,A393XI0GPPK0OA,doxielover,1,1,3,1328745600,Edible Nylabone,It took my 3 minature dachshunds about 5 minutes to eat the bone.  I was hoping that the bone would be more of a challenge to eat!
309302,B001IA3RV0,A794GE4PNVPOD,Gula,0,0,5,1325030400,Awesome stuff,Ahhhhh It tastes so good. I'll definately have to order some more once I run out it's so good. Buffalo Bills knows how to make jerky for sure
21259,B002QWP89S,AKWP7LOOOF3NB,RW,0,0,4,1322870400,Tasty treats,"My dog is relatively picky when it comes to treats, but she loves these. They don't do much to help her doggy breath, but maybe over time they will help."
481966,B003VIWN1C,A35TIC6B8MVKWG,Shopper,1,1,5,1329091200,Excellent dog food.,One of my dogs is an extremely picky eater so when I find a food he will eat without a problem I can safely recommend it to everyone.
452074,B00348D8G8,ALZ6ZNT6D5S2Y,Michael R Stamets,2,2,4,1304294400,A Great Product,"Great tasting, versatile, mild. Goes well in soup, stew and stir fry, but it should be added to other things in the meal, rather than served alone. I had hoped the pieces would be larger, which is why I awarded only 4 stars.<br /><br />Eating exceptionally high portions of Hijiki every day can cause problems because of inorganic arsenic. I eat modest amounts less often, and am not concerned."
257342,B0029NLV8G,A1QBOC76MIOJYP,MyPenName,1,1,5,1320364800,My cat loves it,"My cat loves this stuff! The nutrition is fair and it has alot of juice in the packet. It is a mixture of chunks of meat along with some shreads. It looks like real shreds of chicken. The sale price here at Amazon was awesome - less than half the price at my local stores for a whole case.<br /><br />I never have any trouble getting all of the food out of the pouch - it all slides right out. This particular flavor though for whatever reason does have a bit more product in the pouch and to make things easier when opening, I usually just cut the top off (to avoid any messes while tearing open) or, I tear from one side half way and then from the other side the rest of the way and the entire top comes off then. If there are any dribbles then, it is just a tiny bit on the side of the pouch and not on my hands at all and I do not get splattered with it. For some reason, the top usually never tears cleanly the whole way across if you try to tear it from one side only and it can be a little messy if you're in a hurry. It is not like it makes a huge mess though anyway, just a few drips here and there maybe. Cutting the top off instead of tearing it solves that though.<br /><br />The other Whiskas pouches that I like to use are the Choice Cuts varieties. They have nice big chunks in them instead of a bunch of mush or all shreds. My cat likes the chunkier ones better."
515489,B007RJE6M0,A7SK7TU79ZXE5,Pentamom,0,0,5,1346803200,Cat loved it,"Canned cat food is much healthier than dry. Grain free cat food is much healthier than one with grains. My cat hates food with ""chunks"" so this nice smooth pate suits her fine. Great food!"
321503,B002GWHDT6,ABJTNQEX6ZUY5,Mrs. Pauline Dow,1,1,5,1299024000,Great coffee!,"Very smooth, never bitter. Wonderful for me because this is a low acid coffee and if you have problems with heartburn this coffee is a good choice."
314466,B001EQ5E5A,A3TVORGCWCN3O,"IBIUBU ""Mimi""",0,0,5,1288742400,Chocolate Turtle Chex Mix,"This Chex mix is one of my favorites.  It has a great mixture of sugar caramel coated cereal, popcorn, peanuts, pretzels, and of course candy coated chocolate bits. Only down side is I can't stop eating it once I start!"
528772,B000EVMNMI,A1X42EACQY0L5X,E. Waggoner,0,0,5,1226880000,Don't buy these if you don't alredy know you like them!!,"These are my favorite candy of all time. HOWEVER... a lot of people don't like them. I would strongly recomment finding them locally and trying them first!<br /><br />Also be aware they are a little harder than gummi bears by nature... even at their very freshest. I actually like them better if they've been open for a few days... but I'm just weird that way.<br /><br />After paying just over $2.00 for a 5oz. bag at my local grocery store, I was thrilled to find a good place to buy bulk online.<br /><br />If you know 'em and love 'em don't hesitate to buy. If you don't know them, then try them somewhere first.<br /><br />They also ship very fast."
261571,B000MGWEZQ,A12LZSTOBZGAV9,T.  Lee,0,0,4,1323820800,Great price,"I bought this same brand at a local health food store.  For 1 oz. it cost $7.99.  So, when I bought this, at 4 oz. it made economic sense."
170243,B004V6A9SC,A1DH51KYZFMO5D,KBChicago,4,4,1,1325116800,I would give this '0' stars if possible- DO NOT BUY!!!,"I am on a mini mission to tell people how horrid this Newman's con Queso tastes- we just threw it out.  Don't buy it.  I'm not sure what it's made if, but it ain't cheese folks.  How could a guy that I've always respected put his name on something so awful with proceeds going to charity?  Hello- you have little proceeds with products like this!  I am hoping that this product is an aberration and not the norm.<br />We did not buy this on amazon (where I frequently shop), but here's a forum where people who care can ensure others of their experiences- just sayin'."
124627,B0000DG734,A1GR3XVQXALH2E,Pete,2,2,5,1330560000,Great for the daily cocktail hour...,I ordered this cheese for my Mom who was on vacation in Florida. It arrived on time. This swiss cheese is huge and tasty. She has had several cocktail parties since and all loved it. I will be ordering from this company again. Well done.
86568,B0007SN7B4,A2NNK0HTZUW3P6,"M. J. Hader ""The Only""",0,0,5,1301616000,Love this stuff!,"I'm not generally a fan of hot sauces.  However, when I initially came across this in a diner I gave it a sniff, and it smelled promising.  It was quite good with my steak that morning.  Now that I have it at home, I will admit it's a touch salty, but the flavor is quite savory in comparison to your run-of-the-mill hot sauces."
63004,B000GZYAN2,A2I22T5C1PH3UV,LisaMarieJAE,0,0,5,1334880000,Seriously the BEST brownies,"These taste BETTER than traditional brownies in my opinion, not as heavy and no where near the grease (because there is none!) So quick & easy to make, and my 5-year old loves to help mix the batter.  House smells awesome for hours after baking :)"
157385,B0019QT66I,A1045NW0WUEBP8,D. Boswell,0,1,5,1268784000,Calm Review,Natural Vitality's products are excellent and exactly as advertised. It's the best price I have found for Calm.
437653,B004R9GFJU,A17SLI9GXC0LHU,Maypuppet,0,1,5,1338681600,Taste Good,"Very hot, but smooth, great consistancy, for use with most Korean cusine. Just a dab will do, you don't want too much. This items is tasty, but extremely hot. Great side with most Korean dishes"
369157,B000FNEZGM,A37GAGAZDFRMZ3,"Rebecca K. Holmes ""scotflower""",1,2,1,1243641600,NOT GLUTEN FREE!,"After eating this product, I had a stomach ache followed by hours on the toilet. Those of you with a gluten intolerance and Celiac disease know exactly what those symptoms mean... somehow this product is contaminated with gluten! It is NOT gluten free! Please spare yourself the pain and suffering. These cookies are not worth it.<br /><br />For those of you who are tempted to continue eating this product even after you have been informed that it is not gluten free, please keep these facts in mind:<br />1. If you eat gluten, it damages your intestinal lining.<br />2. If you keep on eating gluten the damage to your intestines will get worse and so will your symptoms.<br />3. If you further continue to eat gluten you will end up in malabsorption, increase your risk for intestinal cancer, and lead to all sorts of problems including infertility, autoimmune disorders, oteoporosis.<br />In other words, cheating on your diet is not worth it!<br />Don't eat Nana's products!<br /><br />Instead, I suggest you buy something like Pamela's chunky chocolate cookies. They are one of my favorites."
356307,B003SSWCJI,AV6G07JV1P9YC,"Kristin P. Morrill ""km""",4,5,3,1263859200,Both good and bad results,On the good side it helps me with nighttime leg cramps.<br />On the bad side it gives me diarrhea.<br />Trying to change the amount to see if I can lessen the bad results...
203148,B002OFZMPW,A3SMVB6EXX8OVH,Romeo Faison,0,0,5,1260576000,Hello.,"This is very tasty beef jerky, but a little too expensive. If the price was lower i would order this on a regular basis."
399526,B00017LEXE,A1QY67UJ76TWQD,"James G. Bates ""UncleJim""",1,1,2,1209686400,average taste,"Popcorn has grear color (white)  But taste is average and due to shipping costing more then product, I would not buy again."
436579,B001PNYKSE,AFX89PX860WTO,sailorgrl20,3,3,1,1274054400,Don't waste your $$,"I purchased this oil as I was thrilled that a local grocer actually carried it.  It was a 20.00 bottle.  What a waste of money.  There is so little truffle flavor that you end up using way more than what is normal.  Now, someone who hasn't been in the kitchen for too long might think that this is ""wonderful"" but no..Don't buy..End of story"
487444,B002G0CA6O,A3TXPUQ1W32FW0,Fun Shopper,0,0,5,1348963200,The Diet Soda I have been waiting for!!,I have been waiting a long time for a diet soda that has no bad aftertaste and no artificial sweeteners.I found it with the Zevia brand of no calorie sodas . The black cherry soda is one of my favorites and tastes like regular soda. It is cherry licious!!!
269275,B004GB6ZGC,A3NJY51IYDJX12,KVoiles,0,0,5,1333152000,Excellent!,"I don't generally crave candy or sweets that often, but if I have a weakness, it's sour lemon-flavored candy.  Here's the problem: I can never find one that satisfies me.<br /><br />Until now!  I have bought all sorts of different brands and types of sour lemon candies, in a bit of a ""search for the Holy Grail"" quest, and I believe I've found it.  These are absolutely great from start to finish.  They are sour all the way through, not like other candies that are coated with sour sugar, which gives you about 15 seconds of sour, and then are super-sweet the rest of the way.<br /><br />Everything about these is great, they're not too big and not too small.  And there's a bonus waiting for you in the middle:  A section of extra-sour lemony goodness that'll make ya pucker a little.<br /><br />Don't get me wrong, these aren't annoying sour, like Warheads (which again, only are sour on the outside), but they are certainly have more kick than, say, your average lemon drop by Brach's or similar products.<br /><br />I recently got my order of 2 lbs. of these, which will last me a while, but I will certainly be re-ordering these again when I run out.  I've shared these with other lemon-loving friends of mine and they have all agreed on the quality.<br /><br />The only con:  They are slightly pricey, but I feel like I got my money's worth so I would absolutely buy these again."
403657,B0016BPX7W,A1INUTY25I3WRN,Martha D. Hart,0,0,5,1296432000,Pie crust,I am pretty fussy when it comes to pie crust and it may not be moms recipe but it comes pretty close. For a mix it is darn good. Great for a quick pie.
559941,B000CD9P88,A1KU9GSN24C4K9,Emily Stence,2,2,4,1344211200,"Not what I expected, but not bad...","I had gotten Valrhona cocoa powder from a spice shop it is what I was used to from culinary school but I was looking for a better bargain when I was asked to make a wedding cake.  First off it was very difficult to determine whether this is a Dutched cocoa (it is).  When I got the product, I noticed that it is much lighter in color and flavor than the Valrhona.  I still received a lot of complements on my cake but I was disappointed with the light brown color and less rich flavor than the rich deep brown color and flavor of my test run cake made using Valrhona."
319132,B000G6O2S4,A1W2RTMU135KEN,lori,0,0,5,1248048000,delicious and nutritious!,"Kettle's hickory honey BBQ chips are fantastic! There are a lot of snacks on the market that are supposedly healthier alternatives to their full-fat counterparts, but in my experience, reducing the ""bad stuff"" usually causes similar reductions in taste and quality. Moreover, in cutting out the fat, almost every snack adds artificial sweeteners, fillers, preservatives, or fat substitutes, nearly all of which can be health concerns for consumers. (For example, any product with sucralose/Splenda in it makes me extremely ill!)<br /><br />However, with Kettle's chips, consumers can easily identify all of the ingredients in the package, and in the baked chips, you can essentially eat an entire bag for about the same amount of fat you'll find in a single serving of most other brands of chips. Even better, the BBQ flavor is really great in these chips, ensuring that your snack is really satisfying and truly filling your cravings. I love the fact that more salty snack options are appearing on the market, and I hope that Kettle continues its trend of producing simple, healthy, and absolutely tasty products. I guarantee that chip lovers will not be disappointed by this yummy offering..."
318414,B005DVIL5W,A3QE6D5C19DGFK,mirrors,0,0,3,1345507200,wayyyy too salty,"it's good cut meat, but wayyyy too salty, can't taste much beside salt, i really want to wash it before i eat."
367754,B003B3OOPA,A1OF61ZUIODK4,heatcoe1427,1,1,5,1334793600,"Love, love, love.....","I love, love, love this product. The other coconut oil that I bought at a local super market taste like lard....yuck. This is creamy and a coconut lovers dream. If you want good tasting food and a great looking body and skin, get this product!!! You really can't go wrong!!!"
22634,B00170NWEI,AL09BT63XHN1L,teamaster,3,5,4,1263772800,yes!,"This tea is vacuum packed for freshness (a foil bag inside the tin), as all sencha should be. The taste is pure, green, and luscious. [...] I would give this 5 stars, but when I bought this it was 12 dollars and now it's 14."
154309,B000FNCVR2,AF35HEMYH1HYB,"S. Copley ""Loving Christ""",0,1,5,1303603200,Nanas cookies,The most awesome cookies on the planet. We need a treat that is not full of sugar and Nanas fits the bill for us.
303224,B0002DGRZC,A2RZCYP0F964WQ,Kermit,1,1,5,1292630400,No more Black Tears,"I am a white, white Maltese. Before Mommy started giving me the Pro-Treat Beef Liver, freeze dried, my tears were black and stained my face. With my enjoying one treat per day, my beautiful white face is so beautiful.  I eat only natural, non colored food and drink spring water. But Mommy says the treats were the icing on the cake. AND, I love them too."
446634,B003QTZ2RS,A39UW4FVJ5XM,FireRaven9,0,0,4,1340236800,Good tasting tea.,"This tea tastes pretty good. As a tea lover I think it could be a little stronger, as it doesn't have a very strong flavor (though I do use my cups twice to fill a small pitcher). It is sweetened with sugar (18g per k-cup, I think) and stevia. I'm not a big fan of artificial sweeteners but I'd much rather it be stevia than another toxic chemical sweetener. There is no foreign after taste, which makes it more agreeable. If you like sweet iced tea and you are willing to use stevia, I recommend this product."
386103,B0045OTOWM,A3QEPF593S88ME,"ptlvr ""ptlvr""",0,0,4,1347667200,Could use thicker sticks for my big dogs,"My two long haired german shephards  love bully sticks. However, these are too thin for them. They are gone almost immediately. Probably very good for smaller dogs. I will look for a thick bully stick next time."
446236,B000LKVAFI,AAQOH3IYYCG4K,Ment Eko,0,0,3,1254614400,"Very Hard, Don't try as finger food for those without Molars","I saw these in store and picked one up to try, I didn't see any obvious suggested age on the packaging so I thought they would be a healthy finger food for my toddler but they turned out to be really hard (even after soaking in milk for a minute or more they were still hard!). I don't think these are suitable for kids without molars to grind them down OR toddlers who are good at mashing things up with their gums. They are a size of about a small grape so perfect as a chocking hazard. So before buying the twelve pack try one from stores like whole foods."
1722,B001RVFDOO,A2BJFEALU6PLJA,Victoria Hopkins Walmsley,0,0,5,1281744000,Great tasting,The popchips are a nice alternative to potato chips. They are not greasy and only 100 calories per bag. Great for dieters. Fits in with a low calorie diet. Definitely would recommend trying at least once.
266877,B004BKLHOS,AJV985MKGCIQ0,"Barbara Rhoades ""Jackie of all Trades""",0,0,5,1299456000,Not your children's graham crackers!,"Have you always liked graham crackers but felt now that you are ""grown up"" they are something you don't want to be seen eatting?  Back to Nature Golden Honey Oat Grahams solves this problem.  They have the taste of our kids graham crackers but are more of a cracker than the crumbly graham crackers we knew as kids.<br /><br />With a bit of oats and honey added to the graham cracker taste, you have the perfect adult graham cracker."
34322,B001P3NU30,A1ZANX10ZF6LMO,djpoints,1,1,1,1340323200,AWFUL. Do NOT work and are a Choking Hazzard,"Simply awful.  This product should be taken off the market immediately.  They did absolutely nothing for my 2-yr old dog's teeth.  I gave him about 4 per week until he almost choked to death on about the 10th one.  Awful, dangerous product, simple as that."
386062,B004AGBYA0,AA8OP79Z9GMQL,Tudor,1,1,1,1333065600,Another good product bites the dust?,"This was my favourite brand of cod liver, it's hard to find in Toronto, so I buy a dozen at a time when I find it. However, the last purchase, every one of the cans I opened was very lightly packed, about one third liver and the rest just oil. Even worse, the liver had dark, grey spots that would turn my stomach just looking at them. Perhaps good cod liver has become a thing of the past, like many other delicacies. I would prefer if they just raised the price to whatever it needs to be to provide the quality that we deserve when we spend our hard earned money, or, if that's not possible, just let the fish live and make soyburgers or something."
538482,B000E4ARCS,A3C1Y7J9VAOBAJ,beckett fan,2,2,5,1190073600,Deliciously spicy,This has wonderful flavor--quite spicy but deliciously rich.  Not as hard to chew as some other jerkys.  Would highly recommend.
510478,B007PUYTLY,A3OZDTCULY5I8S,MJ,3,5,1,1319846400,Disappointment,"I'm not sure if the four I purchased were from a bad batch or what, but the product had no effect on me whatsoever. I have tried the blue lotus 50:1 tablets and was very satisfied. I thought a liquid blue lotus would be absorbed better by the body, thus a better effect. It was quite the opposite. You live and you learn I guess, but I wouldnt try this product again unless it was free."
201064,B00395570G,A5Z2YD65URJ3M,"Scott Van Rooy ""Scott""",0,0,5,1289088000,great coffee,good to the last drop. my wife drink it all in about 1-1/2 weeks(pack of 2) thats 48 k-cups. i guess it was good.<br />i guess i will get more.
112784,B003NF38G2,A2TZ0KKL2500CX,hmar,1,2,5,1328486400,Great experience,"The sauce I ordered made it to my doorstep very quickly. Additionally, it arrived in perfect condition just as it was described online. Overall, I am very pleased with my experience and would definitely purchase this item again."
467775,B000V1O28Y,A304A9NJ8QHL44,"F. Colby ""FGC""",2,2,2,1257552000,good idea but....,"Hormel has came up with another shelf stable product. Of course to make it last over a year on the shelf it has to have lots of preservitive ingredients. I sampled one and found they are very salty and tastless. I bought these thinking they would sell in my little store (I sell mostly to senior citizens) being convienant for Senior Citizens to prepare a quick dinner. I was wrong. They are still on the shelf, and I will probably wind up trying to get rid of them at a loss or give away."
176503,B001DBPUB4,A1AMXL46INYSY8,"Deanie ""From CT""",2,8,2,1268611200,Baby LOVES them ... but made in China,My twin 12 month old girls love them and they seem wonderful.  Was very dissapointed when I saw they were made in China though.  Don't think I'll buy them any longer because of that.
386934,B003D4MFUS,A3BKNXX8QFIXIV,"J. Finkel ""Jack of Trades""",3,3,5,1284422400,"Fizzy Juice, yum",The peach flavor of Knudsen Spritzers is one of their best (i also recommend strawberry and mango fandango).  The soda doesn't contain any added sugar or other undesirables.  While the main juice isn't peach juice (most of their spritzers are predominantly grape or apple juices) it does have enough peach juice to give it a distinct peach flavor.  Some people may find these spritzers a little too sweet.  I like to drink mine with ice or a little seltzer added.  I've tried other competing brands and find these spritzers the best all-juice sodas out there.
240807,B000NBQUNW,ARJRU6M558MLO,"FOOTDOC ""GERRY""",0,0,5,1298678400,diet treats,This is a taste good product for those of us with s cholesterol problem.  It does help to a degree in reducing the problem and is valuable for people who cannot tolerate the statin medications
235558,B003CK0XC0,A1YUL9PCJR3JTY,"O. Brown ""Ms. O. Khannah-Brown""",6,6,3,1192406400,Basic Lemon Ginger Herbal Tea,"***<br />Stash's Lemon Ginger Caffeine Free Herbal Tea is a basic lemon ginger tea, tasting strongly of ginger, and full of flavorings, and oddly, even contains soy. This is one of the better commercial highly processed, non-organic teas. I much prefer organic teas that are made without artificial flavorings and certainly without soy, but if you are not picky about herb teas, and are looking something very strongly flavored as an introduction to the world of teasans and decaffeinated beverages, this would be fine. If you like your tea more subtle, with true pure tastes, and can discern complex differences between natural and commercial teas, then this definitely is not for you, and I would recommend any Numi tea, Yogi Tea, Traditional Medicinals, or even Stash's organic line of teas (which comes in a wonderful Lemon Ginger Organic Tea!)<br /><br />Stash Lemon Ginger Tea contains ginger root, lemongrass, lemon flavor, safflower, hibiscus, citric acid, and soy.<br /><br />Unfortunately, nothing special.<br />***"
276598,B000EIVM8C,A1FVZS3YP719L9,Kagunslinger,2,3,4,1271548800,Quick and easy:enjoyable snack with enough calories to satisfy,"I have always been quite a picky eater, and at times have trouble upholding myself to a certain eating schedule, which results in me not eating enough. While trying to change this around, I started to think of possibilities that I could use in order to assure I sustain myself in a healthy way. This lead me to searching amazon for suitable snacks that are somewhat healthy, and provide enough calories to get you going for a little while. Erin's Baker's breakfast cookies is the result of this search. With a good 300 calories, these cookies provides you with a good balance of calories and the needed nutrients (especially coming from the whole grains) while at the same time being a pleasurable eating experience. I have not tasted anything other than the double chocolate chunk, however I can safely say these did not disappoint. I have been ordering them for a few months now, and have now signed up for the monthly subscription option.<br /><br />These are highly recommended as snacks, especially for the mornings where you couldn't help but stay in your nice warm bed a little bit longer, and do not have enough time to make a proper breakfast before having to head out for work or class."
461588,B001NH1W3I,A3G3Z8JJFSDIER,Josh,0,0,1,1350864000,Horrible Artificial Flavor,"This peach tea honestly tastes like it was flavored with peach-scented soap.  The tea itself is probably fine, but the flavoring that they used is overpowering and barely resembles peach flavor.  After I opened the package, a cheap, artificial peach scent filled the entire room, which was not bad in itself, but the soapy taste made this tea completely unacceptable.  It sounds cruel to say this, but the flavor of this tea is closer to peach shampoo than peach tea."
496526,B001181NBA,A1XQ85CM1RYVG8,Fran L. Spivack,0,0,5,1334793600,Best Power Bar.  Low Sugar,"I have been searching for a power bar with high protein and very low sugar do to health reasons.  This is the perfect solution.  Tastes great...no cardboard taste here!!  The whey chocolate tastes like chocolate.  I almost feel guilty eating it!!  During vists with family and friends during Easter I was able to contain my urges during desert time.  While everyone else was chowing down on sugary cakes, pies and chocolate, I whipped out my protein bar and felt like part of the group!<br /><br />Thank you for the awesome product.  I will be ordering a lot more."
342189,B0012BUR8Q,A3QLP6M4RIT77H,Snow Bound,1,1,5,1267228800,I'm in LOVE with this tea!,It is sinfully delicious and a nice way to end the day. But wait...I drink it all day! Yum!
512479,B004FGUYWY,A3570294OPSGY5,JCPewter,1,2,4,1217808000,"Good coffee, but....","This is good, flavorful coffee, but just not quite the right blend for me.<br />There are others I like more, so will not be ordering it again.  Good price from Amazon, though."
300162,B0015SZCU4,A3OD5QI2B3LSXS,Robyn Thibado,0,0,5,1334793600,Very good,Got this for my sister for her birthday. She loved it! It is especially good with a soft cheese and bread.
555748,B001TLY7BM,A3RQY6UB6IVMR9,"Se ""SN""",0,0,5,1293148800,Paw Lickin' meal,"The cats couldn't lick their paws enough after eating this cat food. I highly recommend it. It looks good, smells good and according to the two boy cats I have, it tastes good."
56943,B0030DH0Q6,A2HGQF6927J3BN,Shay,3,3,4,1325635200,Good enough,"I used this product on my 9 week old kittens.  Instead of using 5 drops for kittens and cats over 12 weeks, I used 3 drops every other day.  I also cleaned out the ears completely first before putting the drops in.  After 2 treatments, they appear to be ear mite free."
53277,B00370ESNU,A2LSY2Q7N0GK0U,Fuzzles,0,0,5,1335312000,"Tastes great, perfect alternative.","I haven't had soda or carbonation in years. I got this for my parents who, to avoid sugar, drink nothing but aspartame filled fresca black cherry and peach. Figuring that is so much worse, I was so excited to find Zevia and currently am awaiting my parents to try the flavors. I myself grabbed a Dr. Zevia because I loved Dr. Pepper back when I used to drink soda. Now it has been years, so I cracked it open and noted a considerable spice and cherry smell. I took a sip and felt a punch to the throat like I downed some great tasting apple cider vinegar. That's not a problem with this product, it's just what happens when you haven't had carbonated drinks in years. It tastes just like Dr. Pepper, maybe a little bit like a diet but that's not a problem because it tastes great all the same AND you're not compromising your health. This is the benefit of capitalism, someone wants a better product, someone makes a better product. I want to get everyone I know on this stuff and off of their monsters, fresca's, diet pepsi's and so on..."
